_id,entry_id,object_id,name,description,type,project_stage,year_implemented,partners,idea_description,collector,source,photos,need_volunteers,need_funding,need_site_access,need_design,need_materials,need_volunteers_2,need_funding_2,need_materials_2,need_tools2,address,location,municipality,latitude,longitude
134,55799bb0b6dccd030036e3b2,0029H00085000000,South Oakland Fruit Tree Orchard,"The South Oakland Fruit Tree Orchard is a former vacant lot with eight fruit trees (which species? pawpaw, persimmon, serviceberry, and sweet cherry). Tree Pittsburgh is working with South Oakland residents to provide educational fruit tree classes, plant fruit trees, and maintain the orchard for resident fruit collection in years to come. ",Food-Garden,A-project-that-has-been-implemented-,2014,Oakland Planning and Development Corporation,,Tree Pittsburgh,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-6-11-3213--parkview-ave-pittsburgh-0y403fu.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-6-11-3213--parkview-ave-pittsburgh-16503sk.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-6-11-3213--parkview-ave-pittsburgh-1760323.JPG,f,f,f,f,f,f,f,f,f,3213  PARKVIEW AVE PITTSBURGH,Pgh---East-End,,40.4298343458452,-79.9535781934697
135,5730aa9e0afa680300f8352f,0029H00085000000,OPDC Owns this Lot ,Oakland Planning and Development Corporation owns this lot. We are currently building a communnity garden in this lot.,,A-project-that-is-in-progress-,,,,Oakland Planning and Development Corporation,mobile,,f,f,f,f,f,f,f,f,f,3213  PARKVIEW AVE PITTSBURGH,,,40.4298343458452,-79.9535781934697
136,5579b2ceb6dccd030036e405,5579b2ceb6dccd030036e404,Tree Pittsburgh Heritage Nursery,"The Heritage Nursery is a program of Tree Pittsburgh that specializes in growing native and heritage trees for forest restoration projects. The nursery works to promote diverse forests by growing regionally adapted native trees that thrive in Western Pennsylvania's climate and support local wildlife. The Heritage Nursery partners with environmental groups, non-profits, business and municipalities to provide nursery trees for forest restoration projects and tree plantings.",,A-project-that-is-in-progress-,,Urban Redevelopment Authority ,,Tree Pittsburgh,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-6-11-custom-location-q4l03wk.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-6-11-custom-location-q3k03do.jpg,f,f,f,f,f,t,f,f,f,Custom location,,,40.4888006582065,-79.9409249424934
137,558ae1b26b323903000b7144,558ae1b26b323903000b7143,West Penn Park Forest Restoration,"Tree Pittsburgh is engaged in restoring the northern hillside of Polish Hill's West Penn Park from a degraded woodland heavily impacted by invasive plant species to a diverse pocket of urban forest populated by a diversity of trees and shrubs. Goats, known for eating anything and everything, munched on the invasives across the hillside in the summer of 2014. Their snacking prepared the hillside for the planting of 110 restoration trees, grown in Tree Pittsburghâs Heritage Nursery.",Greenway--Wooded-Lot,A-project-that-has-been-implemented-,2014,"City of Pittsburgh, Polish Hill Civic Association, Alcoa Foundation, TreeVitalize",,Tree Pittsburgh,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-6-24-near-2956-brereton-st-fh4x02ks.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-6-24-near-2956-brereton-st-fg4w02u2.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-6-24-near-2956-brereton-st-fh4y02td.JPG,f,f,f,f,f,f,f,f,f,Near 2956 Brereton St,Pgh---East-End,,40.4562674609074,-79.9707685410976
138,558c01f8204af8030094d974,0023E00377000000,PROPEL North Side Green Playces ,"This outdoor space will be utilized by the teachers and students of PROPEL North Side Schools. This unique space will be activated into an engaging outdoor classroom complete with performance stage, seating, and activities. ",,A-project-that-is-in-progress-,,,,GTECH Strategies,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-6-25-1701--columbia-pl-pittsburgh-rz6088b.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-6-25-1701--columbia-pl-pittsburgh-rz708x0.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-6-25-1701--columbia-pl-pittsburgh-rz8084d.JPG,f,f,f,f,f,t,f,t,f,1701  COLUMBIA PL PITTSBURGH,,,40.4585458314625,-80.0157110152599
139,55dccf9c3ca1ee030014e922,0023E00377000000,Green Playces: Northside,Reclaim a vacant lot and turn into an outdoor educational space,,A-project-that-is-in-progress-,,"Propel Schools, Western Pa Girl Scouts, Western PA Conservancy",,GTECH Strategies,mobile,,f,f,f,f,f,t,f,f,f,1701  COLUMBIA PL PITTSBURGH,,,40.4585458314625,-80.0157110152599
140,55e754706d222f0300c84527,0023E00377000000,Green Playces: Northside,Create a outdoor classroom and learning garden for Propel Northside and the community at large. ,,A-project-that-is-in-progress-,,"Propel Schools Northside, Northide Common Ministries Church, Western PA Girl Scouts",,GTECH Strategies,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-9-2-1701--columbia-pl-pittsburgh-wu1k0kab.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-9-2-1701--columbia-pl-pittsburgh-wv1m0kd4.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-9-2-1701--columbia-pl-pittsburgh-wv1l0k7r.jpg,f,f,f,f,f,t,f,f,f,1701  COLUMBIA PL PITTSBURGH,,,40.4585458314625,-80.0157110152599
141,572914fc3d0403030022bb75,0023E00377000000,Green Playces: Northside,Built an outdoor classroom for students at Propel Northside as well as the community,Playspace,A-project-that-has-been-implemented-,2015,Propel Schools,,Green Playces Northside,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-5-3-1701--columbia-pl-pittsburgh-fp20d4f.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-5-3-1701--columbia-pl-pittsburgh-fo10dnf.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-5-3-1701--columbia-pl-pittsburgh-fn00dnx.jpg,f,f,f,f,f,f,f,f,f,1701  COLUMBIA PL PITTSBURGH,Pgh---Northside,,40.4585458314625,-80.0157110152599
142,559180b9d1613a0300a16ff0,0174K00131000000,Operation Better Block Junior Green Corp Garden ,"This is an educational resource and training area for Operation Better Block's Junior Green Corp. Workshops are held through out the spring, summer and fall around food, planting, production and harvesting. ",Food-Garden,A-project-that-has-been-implemented-,2015,"Operation Better Block, FedEx Ground",,James,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-6-29-unknown-location-jed07wv.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-6-29-unknown-location-jdb07v9.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-6-29-unknown-location-jdc07i2.jpg,f,f,f,f,f,f,f,f,f,Unknown Location,Pgh---East-End,,40.4567475105525,-79.8923023079885
143,55a563c5214df40300a2b4b5,0120G00155000000,Tree Pittsburgh Herritage Nursery,"The Heritage Nursery is a program of Tree Pittsburgh that specializes in growing native and heritage trees for forest restoration projects. The nursery works to promote diverse forests by growing regionally adapted native trees that thrive in Western Pennsylvania's climate and support local wildlife. The Heritage Nursery partners with environmental groups, non-profits, business and municipalities to provide nursery trees for forest restoration projects and tree plantings.",,A-project-that-is-in-progress-,,Urban Redevelopment Authority,,GTECH Strategies,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-7-14-6111-butler-st-pittsburgh-co140j60.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-7-14-6111-butler-st-pittsburgh-cp150je9.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-7-14-6111-butler-st-pittsburgh-co130j01.JPG,f,f,f,f,f,t,f,f,f,6111 BUTLER ST PITTSBURGH,,,40.4882280855153,-79.9406327149197
144,55bfa237dc4ce203004221c3,55bfa237dc4ce203004221c2,Liberty Avenue & Commonwealth Place - The Point flower garden,WPC community flower garden planted by volunteers and tended to by neighbors,Flower-Garden,A-project-that-has-been-implemented-,1989,,,Western Pennsylvania Conservancy,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-8-3-custom-location-jg302bk.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-8-3-custom-location-jg20259.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-8-3-custom-location-jf102po.jpg,f,f,f,f,f,f,f,f,f,Custom location,Pgh---Central,,40.44089775099,-80.0069582462311
145,55e5f2390e46840300d2043d,55e5f2380e46840300d2043c,Observatory Hill Welcome Center,"The Observatory Hill Welcome Center is a multipurpose space that will welcome passersby into the Northside, provide a comfortable space to wait for the bus, and a spot to garden. This project came out of GTECH's ReClaim Northside Ambassador program, which you can learn more about by following this link: gtechstrategies.org/projects/reclaim-northside-ambassador-program-2014-2015",,A-project-that-is-in-progress-,,,,GTECH Strategies,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-9-1-near-4141-perrysville-ave-inai0zol.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-9-1-near-4141-perrysville-ave-ioak0zg5.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-9-1-near-4141-perrysville-ave-ioaj0zoo.JPG,f,f,f,f,f,t,t,t,f,Near 4141 Perrysville Ave,,,40.4938280786045,-80.0221616774797
146,55fc47807b598b03002fb71c,0174K00381000000,Green Playces: Homewood,Transform a vacant lot owned by the Bible Center Church into an outdoor learning kitchen and classroom,,A-project-that-has-been-implemented-,,"Homewood Childrens Village, Parks Conservancy, APOST, Bible Center Church, Homewood YMCA, PAEYC",,Green Playces: Homewood,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-9-18-7247--kelly-st-pittsburgh-hd10x5h.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-9-18-7247--kelly-st-pittsburgh-hd00x9r.JPG,f,f,f,f,f,t,t,f,f,7247  KELLY ST PITTSBURGH,,,40.4553735947462,-79.8951503754954
147,56718ab51a79e30300ad93b9,0174K00381000000,Green Playces: Homewood,Green Playces transformed a vacant lot into an community grill and learning theater space,Park--Parklet,A-project-that-has-been-implemented-,2015,"Bible Center Church, APOST, Homewood Childrens Village, Lighthouse",,Green Playces: Homewood,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-12-16-7247--kelly-st-pittsburgh-pk10h2n.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-12-16-7247--kelly-st-pittsburgh-pj00h2v.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-12-16-7247--kelly-st-pittsburgh-pl20hjc.JPG,f,f,f,f,f,f,f,f,f,7247  KELLY ST PITTSBURGH,Pgh---East-End,,40.4553735947462,-79.8951503754954
148,55fc76b77b598b03002fb71e,0006P00250000000,"Greenleaf Trail, Emerald View Park Trail","Emerald View Park surrounds the neighborhoods of Duquesne Heights, Mount Washington and Allentown. The park was born out of a grassroots effort to protect Mount Washingtonâs steep hillsides and improve the quality of local park land and we are proud to share its co-management with the City of Pittsburgh.  The creation of a 257-acre urban park that combines pre-existing park space with formerly mined and denuded hillsides brings unique and exciting challenges. Since 2005, huge strides have been made in restoring the forested habitat, maintaining the spectacular views, clearing dumpsites, building trails and honoring the Parkâs land use history. With the help of many dedicated volunteers, seemingly insurmountable challenges are now a part of the Parkâs history. Emerald View Park boasts a growing trail system that offers 10 miles of trails featuring loops that range from one to four miles. Ultimately the trail system will include a 9-mile main loop and almost 11 miles of secondary trails that connect to all nearby regional trails and neighborhoods.",Trail--Pathway,A-project-that-has-been-implemented-,2005-2015,Mt. Washington CDC and the Emerald Trail Corps,,MWCDC,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-9-18-unknown-location-ds30x1q.png | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-9-18-unknown-location-ds20x32.png,f,f,f,f,f,f,f,f,f,Unknown Location,Pgh---South--Hilltop,,40.4341937727792,-80.0267936850393
149,55fc76b87b598b03002fb720,0006N00210000000,"Greenleaf Trail, Emerald View Park Trail","Emerald View Park surrounds the neighborhoods of Duquesne Heights, Mount Washington and Allentown. The park was born out of a grassroots effort to protect Mount Washingtonâs steep hillsides and improve the quality of local park land and we are proud to share its co-management with the City of Pittsburgh.  The creation of a 257-acre urban park that combines pre-existing park space with formerly mined and denuded hillsides brings unique and exciting challenges. Since 2005, huge strides have been made in restoring the forested habitat, maintaining the spectacular views, clearing dumpsites, building trails and honoring the Parkâs land use history. With the help of many dedicated volunteers, seemingly insurmountable challenges are now a part of the Parkâs history. Emerald View Park boasts a growing trail system that offers 10 miles of trails featuring loops that range from one to four miles. Ultimately the trail system will include a 9-mile main loop and almost 11 miles of secondary trails that connect to all nearby regional trails and neighborhoods.",Trail--Pathway,A-project-that-has-been-implemented-,2005-2015,Mt. Washington CDC and the Emerald Trail Corps,,MWCDC,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-9-18-unknown-location-hw50xjj.png | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-9-18-unknown-location-hw40x0f.png,f,f,f,f,f,f,f,f,f,Unknown Location,Pgh---South--Hilltop,,40.4342951540156,-80.0287799556176
150,55fc76b87b598b03002fb722,0006P00200000002,"Greenleaf Trail, Emerald View Park Trail","Emerald View Park surrounds the neighborhoods of Duquesne Heights, Mount Washington and Allentown. The park was born out of a grassroots effort to protect Mount Washingtonâs steep hillsides and improve the quality of local park land and we are proud to share its co-management with the City of Pittsburgh.  The creation of a 257-acre urban park that combines pre-existing park space with formerly mined and denuded hillsides brings unique and exciting challenges. Since 2005, huge strides have been made in restoring the forested habitat, maintaining the spectacular views, clearing dumpsites, building trails and honoring the Parkâs land use history. With the help of many dedicated volunteers, seemingly insurmountable challenges are now a part of the Parkâs history. Emerald View Park boasts a growing trail system that offers 10 miles of trails featuring loops that range from one to four miles. Ultimately the trail system will include a 9-mile main loop and almost 11 miles of secondary trails that connect to all nearby regional trails and neighborhoods.",Trail--Pathway,A-project-that-has-been-implemented-,2005-2015,Mt. Washington CDC and the Emerald Trail Corps,,MWCDC,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-9-18-unknown-location-nm60xyu.png | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-9-18-unknown-location-nm70xkv.png,f,f,f,f,f,f,f,f,f,Unknown Location,Pgh---South--Hilltop,,40.4334262840246,-80.027728135544
151,55fc76b84945d90300d98525,0019M00179000002,"Greenleaf Trail, Emerald View Park Trail","Emerald View Park surrounds the neighborhoods of Duquesne Heights, Mount Washington and Allentown. The park was born out of a grassroots effort to protect Mount Washingtonâs steep hillsides and improve the quality of local park land and we are proud to share its co-management with the City of Pittsburgh.  The creation of a 257-acre urban park that combines pre-existing park space with formerly mined and denuded hillsides brings unique and exciting challenges. Since 2005, huge strides have been made in restoring the forested habitat, maintaining the spectacular views, clearing dumpsites, building trails and honoring the Parkâs land use history. With the help of many dedicated volunteers, seemingly insurmountable challenges are now a part of the Parkâs history. Emerald View Park boasts a growing trail system that offers 10 miles of trails featuring loops that range from one to four miles. Ultimately the trail system will include a 9-mile main loop and almost 11 miles of secondary trails that connect to all nearby regional trails and neighborhoods.",Trail--Pathway,A-project-that-has-been-implemented-,2005-2015,Mt. Washington CDC and the Emerald Trail Corps,,MWCDC,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-9-18-unknown-location-vv101yo.png | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-9-18-unknown-location-vx201qj.png,f,f,f,f,f,f,f,f,f,Unknown Location,Pgh---South--Hilltop,,40.438145380203,-80.0324582289665
152,55fc76b84945d90300d98527,0006P00215000000,"Greenleaf Trail, Emerald View Park Trail","Emerald View Park surrounds the neighborhoods of Duquesne Heights, Mount Washington and Allentown. The park was born out of a grassroots effort to protect Mount Washingtonâs steep hillsides and improve the quality of local park land and we are proud to share its co-management with the City of Pittsburgh.  The creation of a 257-acre urban park that combines pre-existing park space with formerly mined and denuded hillsides brings unique and exciting challenges. Since 2005, huge strides have been made in restoring the forested habitat, maintaining the spectacular views, clearing dumpsites, building trails and honoring the Parkâs land use history. With the help of many dedicated volunteers, seemingly insurmountable challenges are now a part of the Parkâs history. Emerald View Park boasts a growing trail system that offers 10 miles of trails featuring loops that range from one to four miles. Ultimately the trail system will include a 9-mile main loop and almost 11 miles of secondary trails that connect to all nearby regional trails and neighborhoods.",Trail--Pathway,A-project-that-has-been-implemented-,2005-2015,Mt. Washington CDC and the Emerald Trail Corps,,MWCDC,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-9-18-unknown-location-4q301qv.png | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-9-18-unknown-location-4r401gz.png,f,f,f,f,f,f,f,f,f,Unknown Location,Pgh---South--Hilltop,,40.4338848725735,-80.0274629957017
153,55fc76b87b598b03002fb724,0006J00005000000,"Greenleaf Trail, Emerald View Park Trail","Emerald View Park surrounds the neighborhoods of Duquesne Heights, Mount Washington and Allentown. The park was born out of a grassroots effort to protect Mount Washingtonâs steep hillsides and improve the quality of local park land and we are proud to share its co-management with the City of Pittsburgh.  The creation of a 257-acre urban park that combines pre-existing park space with formerly mined and denuded hillsides brings unique and exciting challenges. Since 2005, huge strides have been made in restoring the forested habitat, maintaining the spectacular views, clearing dumpsites, building trails and honoring the Parkâs land use history. With the help of many dedicated volunteers, seemingly insurmountable challenges are now a part of the Parkâs history. Emerald View Park boasts a growing trail system that offers 10 miles of trails featuring loops that range from one to four miles. Ultimately the trail system will include a 9-mile main loop and almost 11 miles of secondary trails that connect to all nearby regional trails and neighborhoods.",Trail--Pathway,A-project-that-has-been-implemented-,2005-2015,Mt. Washington CDC and the Emerald Trail Corps,,MWCDC,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-9-18-unknown-location-8490x6w.png | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-9-18-unknown-location-8480xbl.png,f,f,f,f,f,f,f,f,f,Unknown Location,Pgh---South--Hilltop,,40.4372474558186,-80.0305881918185
154,55fc76b84945d90300d98529,0006P00200000001,"Greenleaf Trail, Emerald View Park Trail","Emerald View Park surrounds the neighborhoods of Duquesne Heights, Mount Washington and Allentown. The park was born out of a grassroots effort to protect Mount Washingtonâs steep hillsides and improve the quality of local park land and we are proud to share its co-management with the City of Pittsburgh.  The creation of a 257-acre urban park that combines pre-existing park space with formerly mined and denuded hillsides brings unique and exciting challenges. Since 2005, huge strides have been made in restoring the forested habitat, maintaining the spectacular views, clearing dumpsites, building trails and honoring the Parkâs land use history. With the help of many dedicated volunteers, seemingly insurmountable challenges are now a part of the Parkâs history. Emerald View Park boasts a growing trail system that offers 10 miles of trails featuring loops that range from one to four miles. Ultimately the trail system will include a 9-mile main loop and almost 11 miles of secondary trails that connect to all nearby regional trails and neighborhoods.",Trail--Pathway,A-project-that-has-been-implemented-,2005-2015,Mt. Washington CDC and the Emerald Trail Corps,,MWCDC,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-9-18-unknown-location-826013f.png | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-9-18-unknown-location-81501w3.png,f,f,f,f,f,f,f,f,f,Unknown Location,Pgh---South--Hilltop,,40.4331952482259,-80.0281384143689
155,55fc76b94945d90300d9852b,0006B00400000000,"Greenleaf Trail, Emerald View Park Trail","Emerald View Park surrounds the neighborhoods of Duquesne Heights, Mount Washington and Allentown. The park was born out of a grassroots effort to protect Mount Washingtonâs steep hillsides and improve the quality of local park land and we are proud to share its co-management with the City of Pittsburgh.  The creation of a 257-acre urban park that combines pre-existing park space with formerly mined and denuded hillsides brings unique and exciting challenges. Since 2005, huge strides have been made in restoring the forested habitat, maintaining the spectacular views, clearing dumpsites, building trails and honoring the Parkâs land use history. With the help of many dedicated volunteers, seemingly insurmountable challenges are now a part of the Parkâs history. Emerald View Park boasts a growing trail system that offers 10 miles of trails featuring loops that range from one to four miles. Ultimately the trail system will include a 9-mile main loop and almost 11 miles of secondary trails that connect to all nearby regional trails and neighborhoods.",Trail--Pathway,A-project-that-has-been-implemented-,2005-2015,Mt. Washington CDC and the Emerald Trail Corps,,MWCDC,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-9-18-unknown-location-cn801ru.png | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-9-18-unknown-location-cn701oz.png,f,f,f,f,f,f,f,f,f,Unknown Location,Pgh---South--Hilltop,,40.4407574141884,-80.02268824869
156,5612d36f262a280300867fec,0381R00116000000,Empty to Embellished ,ReClaim McKeesport Ambassador Rochelle has taken an overgrown space and created a beautiful gateway garden to the Myer Park neighborhood.,Flower-Garden,A-project-that-has-been-implemented-,2015,,,GTECH Strategies,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-10-5-unknown-location-srt0c0a.jpg,f,f,f,f,f,f,f,f,f,Unknown Location,Municipality,McKeesport,40.3378410059683,-79.839623529771
157,563a2b4ed23277030078a74c,0075L00275000000,,,,An-idea-for-a-lot,,,Neighbors to the St. John's Green are working on coming up with a long-term plan for the site. ,GTECH Strategies,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-4-3339--mcclure-ave-pittsburgh-td00tu0.JPG,t,f,f,t,f,f,f,f,f,3339  MCCLURE AVE PITTSBURGH,,,40.4770197295406,-80.0373750094776
158,563a2bb9d23277030078a74e,0075L00275000000,,,,An-idea-for-a-lot,,,Neighbors who live around the St. John's Green are working to come up with ideas for the site. ,GTECH Strategies,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2015-11-4-3339--mcclure-ave-pittsburgh-ht10t47.JPG,t,f,f,f,t,f,f,f,f,3339  MCCLURE AVE PITTSBURGH,,,40.4770197295406,-80.0373750094776
159,564385da334d9a03001b0d9c,0011D00166000000,Oakland Affordable Living,"Oakland Planning and Development Corporation is planning to build a 25-unit, 100% affordable apartment building at 2528-2844 Wadsworth Street.",,A-project-that-is-in-progress-,,,,Oakland Planning and Development Corporation,mobile,,f,f,f,f,f,f,f,f,f,2544  WADSWORTH ST PITTSBURGH,,,40.4429115724626,-79.9671239874058
160,564385da334d9a03001b0d9e,0011D00165000000,Oakland Affordable Living,"Oakland Planning and Development Corporation is planning to build a 25-unit, 100% affordable apartment building at 2528-2844 Wadsworth Street.",,A-project-that-is-in-progress-,,,,Oakland Planning and Development Corporation,mobile,,f,f,f,f,f,f,f,f,f,2542  WADSWORTH ST PITTSBURGH,,,40.442898581107,-79.9671935807201
161,564385da6d689f03003bd735,0011D00164000000,Oakland Affordable Living,"Oakland Planning and Development Corporation is planning to build a 25-unit, 100% affordable apartment building at 2528-2844 Wadsworth Street.",,A-project-that-is-in-progress-,,,,Oakland Planning and Development Corporation,mobile,,f,f,f,f,f,f,f,f,f,2540  WADSWORTH ST PITTSBURGH,,,40.4428800465184,-79.9672589893273
162,564385da6d689f03003bd737,0011D00162000000,Oakland Affordable Living,"Oakland Planning and Development Corporation is planning to build a 25-unit, 100% affordable apartment building at 2528-2844 Wadsworth Street.",,A-project-that-is-in-progress-,,,,Oakland Planning and Development Corporation,mobile,,f,f,f,f,f,f,f,f,f,Unknown Location,,,40.4428604527146,-79.9673639001998
163,564385db6d689f03003bd739,0011D00161000000,Oakland Affordable Living,"Oakland Planning and Development Corporation is planning to build a 25-unit, 100% affordable apartment building at 2528-2844 Wadsworth Street.",,A-project-that-is-in-progress-,,,,Oakland Planning and Development Corporation,mobile,,f,f,f,f,f,f,f,f,f,Unknown Location,,,40.4428368510833,-79.9674663472428
164,564385db334d9a03001b0da0,0011D00160000000,Oakland Affordable Living,"Oakland Planning and Development Corporation is planning to build a 25-unit, 100% affordable apartment building at 2528-2844 Wadsworth Street.",,A-project-that-is-in-progress-,,,,Oakland Planning and Development Corporation,mobile,,f,f,f,f,f,f,f,f,f,2532  WADSWORTH ST PITTSBURGH,,,40.4428167927371,-79.967536750972
165,564385db334d9a03001b0da2,0011D00157000000,Oakland Affordable Living,"Oakland Planning and Development Corporation is planning to build a 25-unit, 100% affordable apartment building at 2528-2844 Wadsworth Street.",,A-project-that-is-in-progress-,,,,Oakland Planning and Development Corporation,mobile,,f,f,f,f,f,f,f,f,f,2528  WADSWORTH ST PITTSBURGH,,,40.4427895148968,-79.9676636983919
166,564389b7334d9a03001b0db6,0029H00016000000,OPDC Owns This Lot,Oakland Planning and Development Corporation owns this lot. We are seeking a buyer who wants to build new construction. Owner-occupancy required.,,A-project-that-is-in-progress-,,,,Oakland Planning and Development Corporation,mobile,,f,f,f,f,f,f,f,f,f,3742  FRAZIER ST PITTSBURGH,,,40.4286389928625,-79.9531375538314
167,564389ec6d689f03003bd75d,0029H00039000000,OPDC Owns this Lot,Oakland Planning and Development Corporation owns this lot. We are seeking a buyer who wants to build new construction. Owner-occupancy required.,,A-project-that-is-in-progress-,,,,Oakland Planning and Development Corporation,mobile,,f,f,f,f,f,f,f,f,f,3749  FRAZIER ST PITTSBURGH,,,40.4289105439434,-79.9526993756233
